"","X488.37","X5000","X5000.1","X5000.2","X5000.3","X5000.4","X5000.5","X5000.6","X5000.7","X5000.8","X5000.9","X5000.10","X5000.11","X5000.12","X5000.13","X5000.14","X5000.15","X5000.16","X5000.17","X5000.18","X5000.19","X5000.20","X5000.21","X5000.22","X5000.23","X5000.24","X5000.25","X5000.26","X5000.27","X5000.28","X5000.29","X5000.30","X5000.31","X5000.32","X5000.33","X5000.34","X5000.35","X5000.36","X5000.37"
"190",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,410.74,5000,5000,5000,398.26,343.47,5000,349.46,349.3,5000,392.19,5000,5000,5000,5000
"191",37.98,5000,5000,5000,5000,5000,36.4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,58.81,48.4,92.1,5000,76.35,118.87,5000,103.76,16,5000,21.36,5000,5000,5000,214.46
"192",20.13,5000,5000,5000,5000,5000,19.21,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,9.45,41.39,95.03,5000,72.32,99.8,5000,41.23,67.57,5000,19.25,5000,5000,5000,5000
"193",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,7.38,5000,5000,5000,5000
"194",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,247.66,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"195",5000,5000,5000,5000,5000,5000,98.28,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,111.99,5000,166.63,5000,27.31,141.66,5000,185.52,198.08,5000,8.5,5000,5000,5000,5000
"196",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"197",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"198",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"199",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"200",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"201",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"202",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"203",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"204",65.13,5000,5000,5000,5000,5000,35.51,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,49.17,54.34,50.65,5000,51.06,98.6,5000,90.66,58.26,5000,5000,5000,5000,5000,5000
"205",59.06,5000,5000,5000,5000,5000,30.52,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,44.64,46.73,44.65,5000,52.71,90.47,5000,79.66,45.34,5000,307.54,5000,5000,5000,5000
"206",80.84,5000,5000,5000,5000,5000,53.54,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,69.94,80.37,75.58,5000,79.81,177.17,5000,146.86,71.79,5000,5000,5000,5000,5000,5000
"207",127.91,5000,5000,5000,5000,5000,91.11,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,98.88,107.62,124.09,5000,98.55,203.02,5000,178.89,109.88,5000,5000,5000,5000,5000,5000
"208",163.64,5000,5000,5000,5000,5000,117.64,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,155.88,139.92,157.93,5000,142.16,373.33,5000,358.15,145.66,5000,5000,5000,5000,5000,5000
"209",207.53,5000,5000,5000,5000,5000,126.12,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,158.68,196.25,152.86,5000,164.74,485.21,5000,344.47,142.34,5000,5000,5000,5000,5000,5000
"210",130.67,5000,5000,5000,5000,5000,59.18,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,73.84,64.13,62.89,5000,54.27,130.66,5000,120.54,66.45,5000,5000,5000,5000,5000,5000
"211",174.56,5000,5000,5000,5000,5000,51.53,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,57.88,71.1,66.19,5000,69.28,125.39,5000,127.54,70.38,5000,5000,5000,5000,5000,5000
"212",461.04,5000,5000,5000,5000,5000,92.06,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,116.94,98.55,129.07,5000,121.88,276.93,5000,182.84,145.45,5000,5000,5000,5000,5000,5000
"213",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"214",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"215",53.06,5000,5000,5000,5000,5000,38.27,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,58.73,64.9,59.68,5000,108.92,461.99,5000,194.64,59.34,5000,0.03,5000,5000,5000,5000
"216",230.56,5000,5000,5000,5000,5000,183.24,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,279.48,221.86,5000,5000,5000,5000,5000,93.79,5000,399.68,5000,5000,5000,5000
"217",5000,5000,5000,5000,5000,5000,339.22,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,381.9,89.06,332.52,5000,154.81,69.17,5000,5000,362.43,5000,38.22,5000,5000,5000,5000
"218",91.77,5000,5000,5000,5000,5000,184.96,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,83.25,139.61,283.34,5000,341.36,5000,5000,98.81,186.07,5000,5000,5000,5000,5000,5000
"219",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.37,5000,5000,5000,5000
"220",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.35,5000,5000,5000,5000
"221",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.4,5000,5000,5000,5000
"222",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"223",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"224",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"225",17.51,5000,5000,5000,5000,5000,20.92,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,51.79,2.77,2.45,5000,132.59,55.31,5000,52.49,2.23,5000,124.2,5000,5000,5000,0.12
"226",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,18.24,18.43,5000,5000,5000,5000,5000,5000,5000,5.97,5000,5000,5000,5000
"227",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3.87,5000,5000,5000,5000
"228",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,121.53,5000,25.36,5000,5000,192.03,5000,5000,5000,5000
"229",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,42.34,162.24,5000,307.28,24.49,5000,5000,5000,5000,5000,5000
"230",179.08,5000,5000,5000,5000,5000,79,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0,5000,5000,5000,5000,128.64,116.21,116.11,5000,103.04,157.87,5000,224.98,66.03,5000,5000,5000,5000,5000,5000
"231",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0,5000,5000,5000,5000,5000,5000,436.41,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"232",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"233",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"234",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"235",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"236",5000,5000,5000,5000,5000,5000,14.54,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,45.37,275.2,275.76,5000,102.82,76.48,5000,175.06,68.01,5000,8.08,5000,5000,5000,5000
"237",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"238",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,34.3
"239",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"240",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"241",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"242",112.92,5000,5000,5000,5000,5000,160.58,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,195.99,415.33,394.91,5000,422.61,418.33,5000,327.97,324.69,5000,5000,5000,5000,5000,5000
"243",316.27,5000,5000,5000,5000,5000,188.2,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,249.06,299.14,298.23,5000,280.1,367.83,5000,380.53,320.15,5000,5000,5000,5000,5000,5000
"244",336.82,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"245",311.1,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"246",484.51,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"247",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"248",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"249",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"250",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"251",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,7.4
"252",1.01,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,25.28
"253",1.03,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2.1
"254",1.02,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,72.85
"255",5000,5000,5000,5000,5000,5000,316.98,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,230.7,5000,5000,5000,303.8,136.83,5000,97.32,275.24,5000,90.19,5000,5000,5000,5000
"256",5000,5000,5000,5000,5000,5000,272.99,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,242.18,136.79,159.78,5000,260.02,147.62,5000,111.39,268.95,5000,17.51,5000,5000,5000,5000
"257",45.85,5000,5000,5000,5000,5000,260.69,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,20.59,18.45,25.94,5000,24.9,6.12,5000,19.19,22.9,5000,21.74,5000,5000,5000,5000
"258",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"259",60,5000,5000,5000,5000,5000,204.44,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,207.56,266.1,255.9,5000,200.19,267.85,5000,280.08,289.47,5000,192.93,5000,5000,5000,5000
"260",338.24,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,483.02,486.48,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"261",458.22,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,404.74,5000,5000,5000,5000
"262",15.86,5000,5000,5000,5000,5000,12.48,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,14.35,27.92,28.16,5000,7.99,30,5000,24.81,17.5,5000,37.81,5000,5000,5000,5000
"263",89.29,5000,5000,5000,5000,5000,96.42,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,74.79,77.1,75.04,5000,75.6,100.71,5000,129.41,78.43,5000,96.6,5000,5000,5000,5000
"264",163.35,5000,5000,5000,5000,5000,119.71,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,92.76,102.6,99.18,5000,92.45,154.02,5000,170.51,99.06,5000,128.92,5000,5000,5000,5000
"265",5000,5000,5000,5000,5000,5000,322.67,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,357.98,439.62,441.92,5000,357.74,142.04,5000,245.83,352.58,5000,87.17,5000,5000,5000,5000
"266",5000,5000,5000,5000,5000,5000,447.45,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,462.63,465.81,5000,5000,268.85,5000,388.16,335.33,5000,379.04,5000,5000,5000,5000
"267",150.11,5000,5000,5000,5000,5000,62.7,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,80.64,110.83,111.4,5000,115.82,91.87,5000,69.41,160.36,5000,67.17,5000,5000,5000,5000
"268",239.88,5000,5000,5000,5000,5000,34.23,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,33.63,65.75,65.44,5000,34.32,34.92,5000,34.59,63.72,5000,79.73,5000,5000,5000,5000
"269",131.93,5000,5000,5000,5000,5000,48.08,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,46.33,67.91,68.24,5000,47.13,48.09,5000,47.56,72.6,5000,68.51,5000,5000,5000,5000
"270",5000,5000,5000,5000,5000,5000,99.78,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,109.63,149.79,149.36,5000,113.72,99.66,5000,112.52,145.59,5000,119.61,5000,5000,5000,5000
"271",5000,5000,5000,5000,5000,5000,56.99,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,55.5,102.39,103.16,5000,57.44,59.3,5000,58.66,93.48,5000,65.33,5000,5000,5000,5000
"272",158.04,5000,5000,5000,5000,5000,70.3,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,71.53,93.64,94.9,5000,79.46,57.43,5000,55.01,81.12,5000,67.81,5000,5000,5000,5000
"273",330.18,5000,5000,5000,5000,5000,139.23,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,53.54,289.53,134.85,5000,33.02,15.71,5000,12.46,161.89,5000,331.06,5000,5000,5000,5000
"274",5000,5000,5000,5000,5000,5000,155.61,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,156.77,209.49,243.19,5000,211.61,36.07,5000,43.54,177.36,5000,5000,5000,5000,5000,5000
"275",404.06,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,308.08,417.35,5000,5000,5000,5000,5000,462.06,5000,5000,5000,5000,5000,5000
"276",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,443.39,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"277",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"278",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"279",221.5,5000,5000,5000,5000,5000,205.11,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,210.14,148.4,215.02,5000,154.54,306.83,5000,173.45,5000,5000,5000,5000,5000,5000,5000
"280",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"281",1.4,5000,5000,5000,5000,5000,0.78,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2.92,2.45,4.59,5000,0.3,4.55,5000,8.46,2.17,5000,11.47,5000,5000,5000,0.78
"282",2.03,5000,5000,5000,5000,5000,2.45,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,1.31,0.4,0.41,5000,2.62,136.2,5000,2.85,0.44,5000,100.54,5000,5000,5000,5000
"283",3.29,5000,5000,5000,5000,5000,2.59,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2.88,6.84,6.57,5000,2.95,5000,5000,9.69,6.86,5000,5000,5000,5000,5000,5000
"284",6.63,5000,5000,5000,5000,5000,291.39,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3.94,5000,5000,5000,5000
